i t_now control_mode Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 phi_x phi_y x y dx dy theta_d_x theta_d_y inner_x_Kp inner_x_Ki inner_x_Kd inner_y_Kp inner_y_Ki inner_y_Kd
12 0.06375408172607422 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
13 0.06906461715698242 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
14 0.07429671287536621 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
15 0.07954120635986328 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
16 0.0847618579864502 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
17 0.09009766578674316 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
18 0.0953524112701416 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
19 0.10057401657104492 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
20 0.10579705238342285 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
21 0.11111783981323242 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
22 0.11645197868347168 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
23 0.12172675132751465 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
24 0.1269514560699463 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
25 0.13218402862548828 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
26 0.13753890991210938 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
27 0.14289474487304688 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
28 0.14811491966247559 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
29 0.1533222198486328 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
30 0.15863418579101562 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
31 0.16395187377929688 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
32 0.1692337989807129 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
33 0.17461037635803223 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
34 0.17987966537475586 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
35 0.1851518154144287 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
36 0.19042491912841797 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
37 0.19582152366638184 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
38 0.20127606391906738 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
39 0.20683646202087402 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
40 0.21213245391845703 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
41 0.21767783164978027 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
42 0.2230052947998047 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
43 0.2283480167388916 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
44 0.2336127758026123 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
45 0.23890018463134766 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
46 0.24437975883483887 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
47 0.24967455863952637 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
48 0.2549161911010742 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
49 0.26024675369262695 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
50 0.2655186653137207 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
51 0.27091097831726074 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
52 0.27632784843444824 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
53 0.28180527687072754 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
54 0.2870490550994873 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
55 0.2922489643096924 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
56 0.29746150970458984 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
57 0.30271196365356445 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
58 0.3079259395599365 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
59 0.31313037872314453 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
60 0.31839799880981445 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
61 0.323789119720459 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
62 0.32904648780822754 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
63 0.3343386650085449 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
64 0.33959341049194336 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
65 0.34502673149108887 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
66 0.35149669647216797 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
67 0.3569607734680176 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
68 0.3621852397918701 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
69 0.3675401210784912 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
70 0.3728151321411133 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
71 0.378190279006958 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
72 0.3834826946258545 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
73 0.3888130187988281 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
74 0.3940722942352295 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
75 0.3993375301361084 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
76 0.4045732021331787 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
77 0.40981340408325195 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
78 0.4151003360748291 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
79 0.420346736907959 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
80 0.42560386657714844 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
81 0.4310133457183838 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
82 0.4363689422607422 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
83 0.44182896614074707 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
84 0.44708704948425293 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
85 0.4524052143096924 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
86 0.4577517509460449 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
87 0.46300554275512695 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
88 0.46826839447021484 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
89 0.4735229015350342 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
90 0.478748083114624 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
91 0.48405957221984863 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
92 0.48930883407592773 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
93 0.49582958221435547 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
94 0.5015881061553955 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
95 0.5071465969085693 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
96 0.5134830474853516 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
97 0.5188858509063721 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
98 0.5255577564239502 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
99 0.5309500694274902 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.999999999999991 1.5000000000000002 0.4500000000000002 14.999999999999991 1.5000000000000002 0.4500000000000002
